"No missing
adjustment","Wrong
backdoor set",Method,"Correct
adjustment"
0.20961832506031253,0.3338911442240198,,0.024314302487298822
0.33773748581363716,0.37568554826125306,,0.2702814836296802
-0.16442723617244226,-0.003077368301007688,,-0.06709345642617848
0.24435935058909375,0.9027062804643633,,0.5963402812742564
0.37614328956833665,0.4130081782280097,0.928777971150452,0.37959551329860935
0.0998499814219963,0.3812642858626319,,0.21394884050966212
0.12706756471533553,0.37315454202351583,,0.22571885409634596
0.1256183212985602,0.3452151574805644,,0.06796073473828479
0.530145202437958,0.4437035101513189,1.1215177597427954,0.39756177853053
0.4577869621530252,0.29914325998209207,,0.28840990405053046
0.1359000804962237,0.32403607863501566,,-0.06049898631805106
0.09720068788887415,0.2346053560557576,,-0.01628071296890532
0.4275291516922879,0.4076955609821521,1.1804633026007072,0.5364381822462096
0.25572998257421087,0.3018178933524697,,0.2235652442174917
0.3509071930357792,0.5417050162408128,0.6887031719566196,0.3295701366990676
-0.2272708750097444,0.18793373364684152,,-0.1448591107967916
0.2777232293696038,0.3525463234395231,,0.21824360951097838
0.08531017725424994,0.3162283049968566,,0.08891296840117502
0.4986284556035843,0.4538368400059317,0.7495255337152946,0.37480764323380533
0.2619318144756466,0.36457531954723577,0.6022855583220372,0.21217403746442404
0.15542232486798235,0.3953575638333734,0.9009592554505292,0.29796374800679304
0.3977546577993686,0.37750349076966144,,0.27237830367099247
-0.0035996853477150426,0.39044227741572496,,0.019459533356766978
0.1938972221183839,0.08911304560082622,,0.11923104585118549
0.09393929311920701,0.2572567663003752,0.4666331994069246,0.13791815636093474
0.11791811368450245,0.27794462869643044,,0.17818142363314105
0.29531336353289406,0.3413459220406043,,0.22874475050421456
0.2865716281256998,0.4727139131874837,,0.19462979916832568
0.2068701893564363,0.3974841354044759,,0.20378151554958268
0.2683175516108909,0.4238801026478434,,0.29513967183161155
0.3243001318669605,0.40182273221139864,0.8358880323284259,0.29586481763271383
0.22981472515008805,0.29252034986440567,0.8720466849058498,0.2207706375219799
0.18144989408768697,0.32450545188840396,0.7378186818841794,0.2928113025853712
0.3028097185560509,0.4330678478386479,,0.27769535638869014
0.31080924219545303,0.2691409803530735,,0.21136553173535044
0.1817646804204991,0.24653619863698445,0.47613961687401196,0.2025146855679147
0.27549276638285236,0.4157785542664318,0.88467407938651,0.26991028641163006
0.24474534686123373,0.45346708644805095,,0.1628212979645965
0.10380526561625603,0.31154880900612997,0.8484572949196161,0.10646006826499455
0.03107256432541683,0.2582837662415037,,0.10870516813027575
-0.09487396828302763,0.23309058371673785,,-0.04037926596787522
0.15744143576340563,0.25328401439847914,,0.20108855622158855
0.2635295799091234,0.18657087220765073,,0.1980286012429256
0.30862838033063356,0.460597164220185,,0.22005332396971833
0.2792442193203406,0.3167338823037523,,0.23164018343470122
0.1071419931615567,0.09718624434512857,,0.2057126526223555
0.3365917532351551,0.3603585795949821,,0.25872968879481145
0.39082800830091147,0.6487331511498777,1.0262764422673427,0.4464993283666242
