"No missing
adjustment","Wrong
backdoor set",Method,"Correct
adjustment"
0.2823256029781184,0.4473684821546769,0.4041066497226893,0.4041066497274818
0.3016709166903172,0.42394734612998036,0.3206517021874441,0.32065170218607447
0.27179698071653,0.39637684640861154,,0.3175925989135752
0.3066959201780336,0.4492944929159018,0.37084844238244796,0.3708484423815619
0.30664477593100326,0.4346948018452735,0.36394702714533356,0.36394702714711163
0.31263957713516655,0.46590953402604113,0.4049295223530363,0.40492952235274293
0.30553094195475483,0.481207189202985,0.3892119281713743,0.3892119281734676
0.2986933222765883,0.45180406315556265,0.37888893136512125,0.3788889313447145
0.3310393518649378,0.43729888820130136,,0.3603192107812177
0.27521763014222256,0.48227318148625237,0.37857036625682416,0.3785703662535609
0.2742664598176403,0.45772566225897193,0.37514125746801236,0.3751412575253051
0.2646047927700538,0.43559782230655664,0.33903665414600154,0.33903665415263917
0.28148547583906125,0.4405494311454339,0.3713330516379716,0.3713330516383172
0.2706949869052625,0.4245428841279639,0.3259997433646,0.3259997433639429
0.2856659323055174,0.4395345258003312,0.3618994159426667,0.36189941592926833
0.2900912362231036,0.4711563967795419,0.3761029723228712,0.376102972323189
0.29487912484450884,0.4536292541120131,0.35377997326066,0.3537799732968235
0.2975556887848233,0.4568462198736116,0.3696000684191922,0.3696000684032501
0.2736968186727998,0.4767209808150681,0.5923859820369424,0.39000776697621664
0.2672752749245977,0.4421918939284732,0.34771733015413164,0.34771733015409545
0.2781083399295765,0.4107304482818108,0.33835380131716636,0.3383538013190323
0.28896231241043124,0.44565546166771125,0.3582705642266832,0.3582705642264176
0.29875951844388915,0.46993173988443304,0.5761601939751606,0.40397932501431666
0.2966746389188123,0.44259369425999434,,0.36385414164951074
0.31473979326768886,0.4448200084563108,0.3588495434010416,0.3588495434012182
0.2886072768131571,0.45616243434774717,0.3910780969543776,0.39107809692605805
0.3147893458737431,0.43394368801209277,0.366956583652228,0.36695658364583456
0.2787774571842099,0.4369155426357635,0.35225921444618213,0.3522592144597551
0.2903780278958815,0.4322588508225454,0.3758205227903715,0.37582052279195777
0.2965131930483589,0.47788886401584957,0.3728681915593852,0.37286819158270734
0.30422366436308745,0.47956381177514945,0.3893025003836555,0.3893025003765324
0.3224693894242663,0.4669134006868218,0.3967030202257185,0.3967030202368322
0.31962976200708804,0.43595363917259367,0.36258629446951623,0.3625862944694584
0.30618595344484967,0.47483312383501586,,0.3651955300923143
0.2792469496209078,0.4408186275969822,0.390462600167454,0.3904626001706712
0.25993215396682545,0.41441767177231936,0.33006157727672214,0.3300615772642852
0.3247569331487148,0.48343770804836084,0.4306980216829788,0.4306980216529732
0.27589052426181326,0.39545366522268494,0.328361288357847,0.3283612882936993
0.25494085308935877,0.435469793889084,0.35560674459356933,0.3556067446587974
0.3104790309911527,0.4512715847696721,0.40439243685707776,0.4043924368578914
0.27170733617906384,0.4795075704039118,0.6105834501698542,0.4044019927408491
0.28841159379431014,0.43724130788826715,0.353897097229907,0.35389709723339274
0.2990443759278665,0.39674434043655327,0.3164227131693598,0.31642271317031206
0.29228692745259,0.49072466077856547,0.4155993071172294,0.4155993071297469
0.2693858330312199,0.38892157593012994,0.3378912192755331,0.33789121902468083
0.2920844530674399,0.4391596149645772,0.3628664540335415,0.3628664540335616
0.2725606978498696,0.4110022930735345,0.5487218177699891,0.30101025680120386
0.2857945647233503,0.4377806154537777,,0.3531735688290357
0.2909240989293562,0.4389119221319355,0.3440097769984391,0.34400977700189916
0.2784074017812066,0.4231645087104095,,0.3376236212943935
0.2959631969171337,0.47749237326872523,0.395723938011039,0.39572393799228894
0.29151474969852853,0.43499725805487854,0.5925918940194239,0.357393483754914
0.279702107175135,0.4239130055175657,0.3269342686360093,0.32693426863605185
0.3001702849423422,0.4319070850767306,0.38170582729349095,0.38170582719617385
0.2763070388942588,0.4695242168418118,0.38057253911657496,0.3805725391158814
0.2789193426975035,0.38543054237224483,0.3099461975401025,0.30994619751859476
0.2766717413217692,0.4383844930681003,0.3484592949636219,0.34845929497485784
0.31666631407349133,0.48520050054356423,0.4108658726042186,0.4108658726218864
0.2527237696334367,0.39726513959928866,0.3035201848474962,0.30352018485136445
0.2943943257913568,0.445175438813558,0.355018291272497,0.3550182912681667
0.26528646506694364,0.42506069461441637,0.31309043856016316,0.3130904385384682
0.32343951483102584,0.41666033580562056,0.341423733847966,0.3414237338292315
0.2926944995766464,0.38727425909436003,0.3588644283268179,0.3588644282920194
0.3277150403243948,0.4418300879104451,0.3918585215278089,0.39185852152852735
0.30071203071251873,0.4181256215550197,0.3431717715264584,0.3431717715166126
0.2854644131119909,0.4185039379069715,0.33510393705350716,0.33510393705268415
0.30869890703563907,0.46336618029603066,0.38091609631892825,0.38091609632528795
0.31457023311310495,0.3787069924187375,0.3222829061314602,0.32228290612697563
0.3231014380645162,0.4936358162890772,0.4115504237476151,0.41155042374016704
0.3274304128324992,0.4585821994128159,0.39361870330496473,0.3936187033027966
0.25810295682405315,0.4632369913868181,0.5800404105220452,0.3852955451109489
0.3171550429965668,0.4670931879434526,0.38638069547647685,0.3863806954894225
0.29025769825781444,0.48526762077795565,0.404689382370398,0.4046893823747012
0.28546300480684106,0.4327184019922974,0.36791114081058823,0.36791114080720666
0.2926428393230771,0.4456263245938864,0.3869490742205742,0.38694907421499924
0.2885505553897256,0.45623470919267406,0.36956616310795287,0.3695661631082854
0.3072466826274922,0.4553993489523044,0.37909239271816497,0.3790923927198727
0.290136412828649,0.45676093956049846,0.43274562101357483,0.43274562101028663
0.29628722740299396,0.4630250274033101,0.5560323383382624,0.3749931375596305
0.28457818177961636,0.485395895757142,0.357013683518541,0.35701368344006035
0.3108866501365548,0.46668980557660605,0.6144997252449268,0.373548684529847
0.28207791010891015,0.40532891736468957,0.3577744059461553,0.3577744059053082
0.3190109096260254,0.45629682243332126,0.36820585354947416,0.36820585360917923
0.2958193302511408,0.4542942199730191,,0.3766627756292852
0.2871995811595358,0.42189832901898533,0.35391514633952015,0.3539151463405533
0.2986361847940969,0.49802686295918636,0.4166771402779486,0.4166771402812768
0.27551038743059064,0.4299538722641921,0.326212903580908,0.326212903626826
0.3210916424393466,0.46920123631627353,0.391336303587237,0.391336303592571
0.28189943965305997,0.44984429106576024,0.36873602018117724,0.3687360201827483
0.29833717618838673,0.4488089185311075,0.36637003359469106,0.36637003359922343
0.28546411034562835,0.47468889993612295,0.36637524912088526,0.36637524911859665
0.2908316137468996,0.4258310996562768,0.35299025616670926,0.3529902561672113
0.263623529634853,0.4436519736275134,0.33601719410387987,0.33601719409819186
0.30196989214580294,0.44521984633292466,0.3481961289653365,0.3481961289655971
0.299303406294232,0.4236135664457534,0.33579275112970236,0.33579275113023005
0.30673253606304784,0.46935185103645966,0.39096819691962004,0.39096819692242396
0.277396396700489,0.46887998730546454,0.3755873205202902,0.37558732053011945
0.30416730080569865,0.39602550457083463,0.5738120885086917,0.32360487623463674
